539,0.997561,0.054309,-0.043836,-0.156129,0.039400,-0.956642,-0.288588,-0.091524,-0.057608,0.286158,-0.956449,0.330640,0.000000,0.000000,0.000000,1.000000
257,0.998764,0.048622,-0.010292,-0.023404,0.043665,-0.957372,-0.285538,0.037587,-0.023737,0.284736,-0.958312,0.276858,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998016,0.050427,-0.037686,-0.156352,0.037174,-0.955184,-0.293671,-0.091798,-0.050806,0.291687,-0.955163,0.331029,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997904,0.050246,-0.040787,-0.156358,0.036286,-0.956260,-0.290258,-0.091743,-0.053587,0.288170,-0.956079,0.331156,0.000000,0.000000,0.000000,1.000000
257,0.998862,0.047660,0.001804,-0.023355,0.046191,-0.957275,-0.285465,0.037739,-0.011879,0.285223,-0.958388,0.277046,0.000000,0.000000,0.000000,1.000000
453,0.997290,0.035945,-0.064185,0.112839,0.015424,-0.955272,-0.295326,-0.088066,-0.071930,0.293536,-0.953238,0.316062,0.000000,0.000000,0.000000,1.000000
539,0.998083,0.048732,-0.038163,-0.155911,0.035457,-0.955511,-0.292816,-0.091588,-0.050735,0.290902,-0.955407,0.330540,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.997290,0.035945,-0.064185,0.112839,0.015424,-0.955272,-0.295326,-0.088066,-0.071930,0.293536,-0.953238,0.316062,0.000000,0.000000,0.000000,1.000000
539,0.997840,0.054372,-0.036871,-0.156403,0.041249,-0.955372,-0.292511,-0.091675,-0.051130,0.290359,-0.955551,0.331141,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.997290,0.035945,-0.064185,0.112839,0.015424,-0.955272,-0.295326,-0.088066,-0.071930,0.293536,-0.953238,0.316062,0.000000,0.000000,0.000000,1.000000
539,0.998130,0.050730,-0.034107,-0.156299,0.038380,-0.954336,-0.296260,-0.091754,-0.047578,0.294397,-0.954498,0.331108,0.000000,0.000000,0.000000,1.000000
257,0.998772,0.049443,-0.003001,-0.023329,0.046397,-0.955021,-0.292885,0.037666,-0.017347,0.292387,-0.956143,0.277204,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997857,0.050564,-0.041526,-0.156074,0.036214,-0.955392,-0.293112,-0.091703,-0.054495,0.290980,-0.955176,0.330407,0.000000,0.000000,0.000000,1.000000
257,0.998720,0.050158,0.006597,-0.023224,0.049877,-0.954433,-0.294229,0.037732,-0.008461,0.294181,-0.955712,0.277300,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998230,0.048587,-0.034301,-0.156188,0.036417,-0.955303,-0.293376,-0.091683,-0.047022,0.291608,-0.955381,0.331161,0.000000,0.000000,0.000000,1.000000
257,0.998862,0.047660,0.001804,-0.023355,0.046191,-0.957275,-0.285465,0.037739,-0.011879,0.285223,-0.958388,0.277046,0.000000,0.000000,0.000000,1.000000
453,0.997014,0.039741,-0.066203,0.112606,0.018037,-0.953528,-0.300764,-0.088048,-0.075079,0.298672,-0.951398,0.315659,0.000000,0.000000,0.000000,1.000000
539,0.997730,0.054194,-0.039984,-0.156410,0.040366,-0.956448,-0.289098,-0.091620,-0.053910,0.286827,-0.956464,0.331268,0.000000,0.000000,0.000000,1.000000
257,0.998873,0.047075,0.006113,-0.023245,0.046778,-0.954232,-0.295386,0.037599,-0.008072,0.295339,-0.955358,0.276878,0.000000,0.000000,0.000000,1.000000
453,0.997290,0.035945,-0.064185,0.112839,0.015424,-0.955272,-0.295326,-0.088066,-0.071930,0.293536,-0.953238,0.316062,0.000000,0.000000,0.000000,1.000000
539,0.997845,0.050838,-0.041482,-0.156330,0.036560,-0.955756,-0.291880,-0.091467,-0.054486,0.289735,-0.955555,0.330649,0.000000,0.000000,0.000000,1.000000
257,0.998764,0.048622,-0.010292,-0.023404,0.043665,-0.957372,-0.285538,0.037587,-0.023737,0.284736,-0.958312,0.276858,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997984,0.050874,-0.037954,-0.156023,0.037415,-0.954550,-0.295692,-0.091660,-0.051272,0.293676,-0.954529,0.330489,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997984,0.050874,-0.037954,-0.156023,0.037415,-0.954550,-0.295692,-0.091660,-0.051272,0.293676,-0.954529,0.330489,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.997014,0.039741,-0.066203,0.112606,0.018037,-0.953528,-0.300764,-0.088048,-0.075079,0.298672,-0.951398,0.315659,0.000000,0.000000,0.000000,1.000000
539,0.997829,0.050924,-0.041769,-0.156563,0.036740,-0.956708,-0.288720,-0.091623,-0.054664,0.286558,-0.956502,0.331278,0.000000,0.000000,0.000000,1.000000
257,0.998871,0.047234,-0.005049,-0.023282,0.043686,-0.955153,-0.292872,0.037504,-0.018656,0.292321,-0.956138,0.276574,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998187,0.048905,-0.035089,-0.155902,0.036347,-0.954422,-0.296238,-0.091642,-0.047977,0.294425,-0.954469,0.330408,0.000000,0.000000,0.000000,1.000000
257,0.998818,0.048559,-0.002220,-0.023315,0.045813,-0.955645,-0.290937,0.037717,-0.016249,0.290491,-0.956740,0.277066,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998083,0.048732,-0.038163,-0.155911,0.035457,-0.955511,-0.292816,-0.091588,-0.050735,0.290902,-0.955407,0.330540,0.000000,0.000000,0.000000,1.000000
257,0.998772,0.049443,-0.003001,-0.023329,0.046397,-0.955021,-0.292885,0.037666,-0.017347,0.292387,-0.956143,0.277204,0.000000,0.000000,0.000000,1.000000
453,0.997014,0.039741,-0.066203,0.112606,0.018037,-0.953528,-0.300764,-0.088048,-0.075079,0.298672,-0.951398,0.315659,0.000000,0.000000,0.000000,1.000000
539,0.997991,0.050784,-0.037887,-0.156053,0.037335,-0.954477,-0.295938,-0.091382,-0.051192,0.293929,-0.954456,0.330558,0.000000,0.000000,0.000000,1.000000
257,0.998742,0.047766,0.015256,-0.023140,0.050142,-0.953472,-0.297281,0.037658,0.000346,0.297672,-0.954668,0.276948,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997984,0.050874,-0.037954,-0.156023,0.037415,-0.954550,-0.295692,-0.091660,-0.051272,0.293676,-0.954529,0.330489,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998083,0.048732,-0.038163,-0.155911,0.035457,-0.955511,-0.292816,-0.091588,-0.050735,0.290902,-0.955407,0.330540,0.000000,0.000000,0.000000,1.000000
257,0.998862,0.047660,0.001804,-0.023355,0.046191,-0.957275,-0.285465,0.037739,-0.011879,0.285223,-0.958388,0.277046,0.000000,0.000000,0.000000,1.000000
453,0.997183,0.036795,-0.065355,0.112607,0.015722,-0.954576,-0.297551,-0.088155,-0.073334,0.295686,-0.952466,0.315838,0.000000,0.000000,0.000000,1.000000
539,0.998062,0.051412,-0.035071,-0.156506,0.038827,-0.954792,-0.294727,-0.091636,-0.048638,0.292794,-0.954938,0.331235,0.000000,0.000000,0.000000,1.000000
257,0.998873,0.047075,0.006113,-0.023245,0.046778,-0.954232,-0.295386,0.037599,-0.008072,0.295339,-0.955358,0.276878,0.000000,0.000000,0.000000,1.000000
453,0.997290,0.035945,-0.064185,0.112839,0.015424,-0.955272,-0.295326,-0.088066,-0.071930,0.293536,-0.953238,0.316062,0.000000,0.000000,0.000000,1.000000
539,0.997901,0.052538,-0.037846,-0.156006,0.039211,-0.955463,-0.292495,-0.091564,-0.051528,0.290397,-0.955518,0.330444,0.000000,0.000000,0.000000,1.000000
257,0.998840,0.047941,0.004427,-0.023177,0.047117,-0.954462,-0.294587,0.037568,-0.009898,0.294454,-0.955614,0.276666,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997976,0.050870,-0.038148,-0.156288,0.037510,-0.955441,-0.292790,-0.091540,-0.051343,0.290766,-0.955416,0.331191,0.000000,0.000000,0.000000,1.000000
257,0.998862,0.047660,0.001804,-0.023355,0.046191,-0.957275,-0.285465,0.037739,-0.011879,0.285223,-0.958388,0.277046,0.000000,0.000000,0.000000,1.000000
453,0.996885,0.038757,-0.068696,0.112631,0.016617,-0.954599,-0.297431,-0.088132,-0.077104,0.295363,-0.952269,0.315751,0.000000,0.000000,0.000000,1.000000
539,0.997580,0.054221,-0.043533,-0.155897,0.039213,-0.955694,-0.291738,-0.091369,-0.057422,0.289325,-0.955507,0.330014,0.000000,0.000000,0.000000,1.000000
257,0.998772,0.049443,-0.003001,-0.023329,0.046397,-0.955021,-0.292885,0.037666,-0.017347,0.292387,-0.956143,0.277204,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997886,0.050612,-0.040769,-0.155797,0.036350,-0.954674,-0.295425,-0.091449,-0.053873,0.293319,-0.954496,0.329988,0.000000,0.000000,0.000000,1.000000
257,0.998772,0.049443,-0.003001,-0.023329,0.046397,-0.955021,-0.292885,0.037666,-0.017347,0.292387,-0.956143,0.277204,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997815,0.051002,-0.041995,-0.156010,0.036547,-0.955646,-0.292242,-0.091445,-0.055037,0.290069,-0.955422,0.330567,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.996885,0.038757,-0.068696,0.112631,0.016617,-0.954599,-0.297431,-0.088132,-0.077104,0.295363,-0.952269,0.315751,0.000000,0.000000,0.000000,1.000000
539,0.998078,0.049016,-0.037919,-0.155904,0.035712,-0.954992,-0.294475,-0.091473,-0.050647,0.292554,-0.954907,0.330085,0.000000,0.000000,0.000000,1.000000
257,0.998847,0.047989,0.001309,-0.023124,0.046205,-0.953605,-0.297494,0.037601,-0.013028,0.297212,-0.954723,0.276555,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997984,0.050874,-0.037954,-0.156023,0.037415,-0.954550,-0.295692,-0.091660,-0.051272,0.293676,-0.954529,0.330489,0.000000,0.000000,0.000000,1.000000
257,0.998823,0.048497,0.000453,-0.023284,0.046621,-0.957523,-0.284563,0.037709,-0.013367,0.284249,-0.958657,0.276836,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997984,0.050874,-0.037954,-0.156023,0.037415,-0.954550,-0.295692,-0.091660,-0.051272,0.293676,-0.954529,0.330489,0.000000,0.000000,0.000000,1.000000
257,0.998862,0.047660,0.001804,-0.023355,0.046191,-0.957275,-0.285465,0.037739,-0.011879,0.285223,-0.958388,0.277046,0.000000,0.000000,0.000000,1.000000
453,0.996885,0.038757,-0.068696,0.112631,0.016617,-0.954599,-0.297431,-0.088132,-0.077104,0.295363,-0.952269,0.315751,0.000000,0.000000,0.000000,1.000000
539,0.997984,0.050874,-0.037954,-0.156023,0.037415,-0.954550,-0.295692,-0.091660,-0.051272,0.293676,-0.954529,0.330489,0.000000,0.000000,0.000000,1.000000
257,0.998873,0.047075,0.006113,-0.023245,0.046778,-0.954232,-0.295386,0.037599,-0.008072,0.295339,-0.955358,0.276878,0.000000,0.000000,0.000000,1.000000
453,0.997014,0.039741,-0.066203,0.112606,0.018037,-0.953528,-0.300764,-0.088048,-0.075079,0.298672,-0.951398,0.315659,0.000000,0.000000,0.000000,1.000000
539,0.997829,0.050924,-0.041769,-0.156563,0.036740,-0.956708,-0.288720,-0.091623,-0.054664,0.286558,-0.956502,0.331278,0.000000,0.000000,0.000000,1.000000
257,0.998780,0.049382,-0.000545,-0.023299,0.047154,-0.956870,-0.286665,0.037657,-0.014678,0.286289,-0.958031,0.276972,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997984,0.050874,-0.037954,-0.156023,0.037415,-0.954550,-0.295692,-0.091660,-0.051272,0.293676,-0.954529,0.330489,0.000000,0.000000,0.000000,1.000000
257,0.998780,0.049382,-0.000545,-0.023299,0.047154,-0.956870,-0.286665,0.037657,-0.014678,0.286289,-0.958031,0.276972,0.000000,0.000000,0.000000,1.000000
453,0.997176,0.036454,-0.065663,0.112846,0.015474,-0.955264,-0.295351,-0.088218,-0.073492,0.293500,-0.953130,0.316098,0.000000,0.000000,0.000000,1.000000
539,0.997886,0.050612,-0.040769,-0.155797,0.036350,-0.954674,-0.295425,-0.091449,-0.053873,0.293319,-0.954496,0.329988,0.000000,0.000000,0.000000,1.000000
257,0.998772,0.049443,-0.003001,-0.023329,0.046397,-0.955021,-0.292885,0.037666,-0.017347,0.292387,-0.956143,0.277204,0.000000,0.000000,0.000000,1.000000
453,0.996885,0.038757,-0.068696,0.112631,0.016617,-0.954599,-0.297431,-0.088132,-0.077104,0.295363,-0.952269,0.315751,0.000000,0.000000,0.000000,1.000000
539,0.998110,0.048568,-0.037648,-0.156231,0.035469,-0.955622,-0.292453,-0.091611,-0.050181,0.290565,-0.955539,0.330623,0.000000,0.000000,0.000000,1.000000
257,0.998669,0.049550,-0.014294,-0.023364,0.043251,-0.955707,-0.291125,0.037563,-0.028086,0.290120,-0.956578,0.276869,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998169,0.049273,-0.035096,-0.156129,0.036772,-0.954867,-0.294749,-0.091684,-0.048035,0.292918,-0.954930,0.330585,0.000000,0.000000,0.000000,1.000000
257,0.998756,0.049286,0.007569,-0.023210,0.049348,-0.955179,-0.291888,0.037787,-0.007156,0.291898,-0.956423,0.277170,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998130,0.050730,-0.034107,-0.156299,0.038380,-0.954336,-0.296260,-0.091754,-0.047578,0.294397,-0.954498,0.331108,0.000000,0.000000,0.000000,1.000000
257,0.998821,0.048544,0.000839,-0.023370,0.046735,-0.956636,-0.287513,0.037687,-0.013154,0.287214,-0.957776,0.277183,0.000000,0.000000,0.000000,1.000000
453,0.997014,0.039741,-0.066203,0.112606,0.018037,-0.953528,-0.300764,-0.088048,-0.075079,0.298672,-0.951398,0.315659,0.000000,0.000000,0.000000,1.000000
539,0.997580,0.054221,-0.043533,-0.155897,0.039213,-0.955694,-0.291738,-0.091369,-0.057422,0.289325,-0.955507,0.330014,0.000000,0.000000,0.000000,1.000000
257,0.998780,0.049382,-0.000545,-0.023299,0.047154,-0.956870,-0.286665,0.037657,-0.014678,0.286289,-0.958031,0.276972,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.998169,0.049273,-0.035096,-0.156129,0.036772,-0.954867,-0.294749,-0.091684,-0.048035,0.292918,-0.954930,0.330585,0.000000,0.000000,0.000000,1.000000
257,0.998748,0.048661,0.011640,-0.023100,0.049903,-0.951979,-0.302068,0.037642,-0.003618,0.302270,-0.953215,0.276981,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997683,0.054499,-0.040723,-0.156124,0.040281,-0.955577,-0.291978,-0.091580,-0.054826,0.289661,-0.955558,0.330518,0.000000,0.000000,0.000000,1.000000
257,0.998862,0.047660,0.001804,-0.023355,0.046191,-0.957275,-0.285465,0.037739,-0.011879,0.285223,-0.958388,0.277046,0.000000,0.000000,0.000000,1.000000
453,0.997014,0.039741,-0.066203,0.112606,0.018037,-0.953528,-0.300764,-0.088048,-0.075079,0.298672,-0.951398,0.315659,0.000000,0.000000,0.000000,1.000000
539,0.997845,0.050838,-0.041482,-0.156330,0.036560,-0.955756,-0.291880,-0.091467,-0.054486,0.289735,-0.955555,0.330649,0.000000,0.000000,0.000000,1.000000
257,0.998871,0.047234,-0.005049,-0.023282,0.043686,-0.955153,-0.292872,0.037504,-0.018656,0.292321,-0.956138,0.276574,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
539,0.997951,0.048704,-0.041488,-0.155954,0.034513,-0.955826,-0.291899,-0.091516,-0.053872,0.289869,-0.955549,0.330001,0.000000,0.000000,0.000000,1.000000
257,0.998732,0.049292,0.010275,-0.023265,0.050157,-0.956070,-0.288815,0.037753,-0.004413,0.288964,-0.957330,0.277275,0.000000,0.000000,0.000000,1.000000
453,0.997164,0.034945,-0.066656,0.112865,0.013998,-0.956332,-0.291948,-0.088150,-0.073947,0.290187,-0.954109,0.316154,0.000000,0.000000,0.000000,1.000000
